URL,Label
e-store.toomusik.fr/ppaypall/paypal6/paypal-loginggg/index.htm,bad
wutrengequy.moneytalkus.com/mygood/updat/,bad
www.304050.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index,bad
www.bjbwzx.com.cn/js/,bad
behinddeath.com/wp-content/upgrade/PayPal.it/Verified/webscr.html?cmd=_mpi-click&uid=0D593319YL498232C&cid=8184&oid=39659&bn=HQsPRgpZ&s=OBA3Lxc&landing_url=ORAcFnkYQgcVBAsRXxhDBwsxIAs1PQs6WComAnYpDkYODGhrbAp8eEBVYAlhRXlQY1dbS3IOUi89TV81f15aac4e7fc0a819c2abc57c7f482d81f15aac4e7fc0a819c2abc57c7f482d8,bad
paypal.com.us.login-account.php.bin-cgi.webscr.member.confrimedy25403x29404a4q2l5a4b420121028cssprop18servicelogin.precisionparklandscaping.com/wp-reloading.php,bad
allstream.altervista.org/blog/wp-content/uploads/fgallery/traninfo.html,bad
www.qmsintegration.com/media/credicard/index.php,bad
borcuodeme.com/finans-bank-kredi-borcu-odeme.html,bad
www.paypal.it-it.cgi-bin-webscr-cmd-login-run-dispatch-uncredit.cartasi.18695alah.abuohandal.com/PayPal-it-verified/,bad
chefexpectations.com/wp-admin/js/mail.htm,bad
services.apple-info.portal.ahlyz.mgmsl.com/appleID/user12-appleid/,bad
tiny.cc/7yxkfy,bad
paypal.iranexilis.com/2459d899adbe4d719be34860a0d8cffb/,bad
anrsynergy.com/v2/wp-content/plugins/touch-punch/images/remository.utilitie.htm,bad
p3-lefilm.fr/max/e1339fd5787dc836ffc61b73499d2c8b/,bad
drive.google.com/st/auth/host/0B8-cI6fSYnvnNUZOdGRIcm5oN3c,bad
mojavelofts.com/del/,bad
plastikcopkovasi.net/cgi-quota,bad
www.pls-print.com/images/index.htm?us.battle.net/login/en/?ref=mlevjpaus.battle.net/d3/en/index&amp;app=com-d3,bad
'slaterlures.ca/images/wp-ca/1/Internet\%20Banking\%20_\%20Capitec\%20Bank_files/onlinebanking.htm',bad
villakidsbuffetinfantil.com/Limit-id=65722/0ddda507dbc7b39e6e987772b03d2cbd/,bad
www.rybalov.kz/image/i/9523025190/43264726363475426/,bad
www.cadastreprograma.com/index.php,bad
1jewel.com/relink.php,bad
www.ctd91.fr/admengages/central.de.relacionamento/#www2.bancobrasil.com.br/aapf/,bad
chuntaacacademy.edu.bd/dropbox/activity.vip.126.com/vip.126.com.php,bad
www.szviko.com/Images/?us.battle.net/login/en/?ref=vzqwlbaus.battle.net/d3/en/index&app=com-d3,bad
goodwillministry.org/wp-includes/impp/sup2/sup2/20bf33d7fd8691e287b54aae51e25b7c/mpp/,bad
florimat.com/classe/new/websrc.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0ec6f8310c944390176a2c78440b79ccd8c6f8310c944390176a2c78440b79ccd8,bad
tuttinmoto.it/wp-content/WindowsEmailVerification.html,bad
asap.ru/paypal,bad
reverse-mortgage-america.com/03/,bad
whartsonnelson.comuf.com/awa.html,bad
service.confirm.paypal.cmd.cgi-bin.2466sd4f3e654sqd4e6d23sd8ed52s3d24e8d4sd8e74ds4d3d.dsqd56d5e8d25s.fdsf456e6d5sde8d56s4d.d545d4e84d5d.d89d989s8d9ed.548d57s56565d4s5d45sd48s5d5s5ds45d4s5.atknowledge.eu/fe27580c500d23dc74bfb6669787cfce/,bad
silviapurel.ro/Adewale/,bad
paypal.com-service.confirm.cgi-bin.webscr-cmd.login.submit.new-load.5885d80a13c0db1f8e263663d3faee8dcbc13c0db1f8e26load.5885d800db1f8e26load.5885d800db1f8.arriegua.com/paypal.us/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e57c390592ad8e4c7fa9053ce768e90bf67c390592ad8e4c7fa9053ce768e90bf6,bad
www.begus.com.ar/ventas/images/aa/beta.htm,bad
dodobooking.com/wp-content/themes/twentyfourteen/File/index.html,bad
catedrasdgfadu.org/powerful/products/?l=_jehfuq_vjoxk0qwhtogydw_product-userid&amp;useridcelltelwireless.ca/de/__macosx/verify/._prefetch.htm,bad
'compraoucardcadastrocielo.net78.net/Cielo/Cielo\%25Cadastro\%25OuroCard\%25Cadastre-se\%25/cadastro.html',bad
call2deliver.com/images/yo.htm,bad
ambankgroup.com.servlet.satelite.xpoiiurqwsxc0983kjoiwadapspplmijoiqwepppsads.login.asp.a0osdp.datarecoveryexperts.co.ke/,bad
off.st/mailquotaservice,bad
nortagem.cl/wx/rg/mid/hd/ak,bad
clinicabrunomontenegro.com.br/ckeditor/lang/hotmail/login.srf_files/EN-US.htm,bad
paypal1.com/confirm-paypal/,bad
foreverspringfl.com/gojeguya/tewl/5/oj,bad
fsmsigorta.com/donfrosh/index.html,bad
regentlaw.ca/invests/,bad
antica.co/en/wp-content/themes/antica/js/dir/350bd15d94c14610772971afa7488aa5/,bad
ssl.secure.www.paypa.com.cmd.up.672bfcaa73dbfe28bff5bc77604084fa.rasyonel.org/update/secure/672bfcaa73dbfe28bff5bc77604084fa/1b61ee1810a3bb590fedcfbbd77afbd4/,bad
www.cioffredi.com/wp-content/uploads/boomzz.html,bad
tobosar.ro/storage/library/config/.v/index.html,bad
www.dgsryh.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;amp,bad
jh-solar.com/pic/?us.battle.net/login/en/?ref=mwwlyltus.battle.net/d3/en/index,bad
novarubalka.com/media/kunena/order/EXCEL/excel.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=,bad
bit.do/usaa-com,bad
sanjuantennisclub.com/components/4140432494/1294932528532/,bad
paypal.com.us.cgi-bin.webscr.cmd.login-submit.energiadigital.net/4c8f7d1182f337fa293bb8de904aaf58/,bad
ippartner.cl/js/Ali/Alibaba/safeguardyouraccountsecurity.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=abuse@wx-haolei.com&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,bad
bit.ly/SFX1rQ,bad
firepubs.com/css/updates/mailer-daemon.html?china@scaltech.com,bad
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7crRY0ug53QHdlN38MMYb3uL4EmH7IW3lxBo_Cm8ph_9lOZEQsM78kdJ8qHN-EazMVj-Mkeuc4bzwSidfL4Pt7IqO4C8gHreGPRXPoiozOKb8XhoWFnUCYXGCHbMgzOO2kYYp7Ob2W8wsjKsKcmiAf__mHqgOuGeUEb1Fi9PAgVSM9VNWLCj2suCBL2vkatv21ORFMPF0SdUhK3TTcGw3xFs73vsuA\%3D\%3D&amp;attredirects=0',bad
art-on.co/wp-content/themes/_timeless/images/pp/,bad
hghhgggj.online/chase2/index(1).html,bad
www.essei.cn/js/?ref=us.battle.net/d3/en/index,bad
lbwear.com/wp-admin/network/docs,bad
www.humanidadesdigitales.net/templates/rt_afterburner_j15/html/com_content/article/relacionamento.php,bad
drakecontrols.com/wp-content/plugins/revslider/js/farbtastic/malo/home/pop2.htm?cmd=login_submit&id=90554cb940bbbc292fbfdff4e7ae80cf90554cb940bbbc292fbfdff4e7ae80cf&session=90554cb940bbbc292fbfdff4e7ae80cf90554cb940bbbc292fbfdff4e7ae80cf,bad
beatthestreet.org.au/wp-includes/r/login.html,bad
use.qualityresearchsurvey.com/splashpage.aspx?g=1970b5e943fc473386eba115316e4b66&amp;ust=69d570f2afb54d3c982ac73c51dbc582&amp;nm=01vgare28txhan&amp;s=4577&amp;se=53,bad
supernova.3owl.com/login_verify2.htm,bad
altacasa.pt/filemanager/include/sess/b66a4b73d0b5513e8fe69eadf74e4d34/,bad
survey.constantcontact.com/survey/a07e6kg74chh8usctfb/a011dh8vhv3w2/questions,bad
singneta.webs.com/,bad
pyundoori.com/wezz/fcd07f8530293cfa4cc2179e6ace4dfd,bad
www.paypal-protection.tk/,bad
bit.ly/KD1IOU?=9019322,bad
www.geraweb.net/moedasgraaaatis/,bad
martinlowenstein.com/A9IDi/qKom3NZ.php?id=abuse@fib.upc.es,bad
'www.slbbanknepal.com/site\%202013/scam\%20paypal\%202013/scam/webapps/mpp/home/?cmd=_home&dispatch=5885d80a13c0db1f8e&ee=a34ec36255ac9f12f2c9752a58cfffec',bad
debitel.de/proxy/dknx/https/www.paypal.com/443/de/vst/multipart/form-data,bad
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cpTUsoEG6qhSrLPpp6GWzs0InxHqvHquOS99y-xj0H78SRFjW_ij2J60LBGNm24Kt9MJHyOXuDnM2GsviyGJikfw46gXpTpmQs6p2ldXhC03GnX_8mtzR7DnbmcfLS6YR4g94LkXJ6EfFmQUqLH5prxSOj0s9gQWsNTEGpS4or5nyIwN5jnYxEpSGqD97ba8As8CzvEO6u5KVvB-9D2pI_UnvltVA\%3D\%3D&amp;attredirects=1',bad
vicea.ru/secure.php?cmd=home,bad
climaservicesnc.net/templates/yoga-style-template/CA/fr.CANADA/c.html?webscr?cmd=_login-done&amp;login_access=3927601762,bad
anneboverealtor.com/on/vr1Up000wejhuweUSDYAH00MAIL.html,bad
goo.gl/pvudFc,bad
www.paypal.com.de-cgi-bin-webscrcmd_login-run-dispatch0334h80u08g0vb1f8e10744.finphotography.com.au/?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8deaa77efc63a6eb429928d42bdf5d9d2c,bad
negociosforestales.com/templates/ja_purity/js/refererident=5G3GT6E3F2C2/cookieid=25618/noscr=false/login.php,bad
www.403c1b7f6c47cd3d11d40e36f8cc03c1b7f668ac0898c64.palyacobul.com/1b71b7f6c47cf6c47c/,bad
museodellaliquirizia.it/index/bino/v4/0vq6mj6pbpx6hvvg8puc35w62pmi1vvrhbotlk8m0wj7i4egkzjdu5anlnvc/,bad
stregisammanresidences.com/fd75976f6c35805dab968a7acb918e67/www.credit-agricole.fr-secure-vos-information-id5e40rg48erg5erg5e4e5th4ry4yukyu8tg4f8/,bad
gospelcollege.by/files/pdf.php,bad
www.lasmilyuna.com/nifs/index.php,bad
accounstnoreplylink.com.br/,bad
ezdesk.com/records/simple.htm,bad
www.icccali.com/rockenespanol/oyentes/dat/windhoek_tours/info.php,bad
'us.battle.net.iiwow.asia/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;app=com-d3',bad
mnctesisat.com/htaccess/online/bankofamerica.htm?35aecb4042192abdc44e5cfcf1586cdc&onlinebanking/online-banking.go,bad
qwup.9997178.cn/sdxrjmn/ocetm.html,bad
baganhotelriverview.com/wpscripts/bin/ssl/_id/www.paypal.com/fr/cgi-bin/webscr/cmd=_registration-run/,bad
eiymajalil.com/embarqmail.com.html,bad
www.premiocioelo.webege.com/login/cadastro3.html?id=231121132,bad
system-administrator01110100.tk/,bad
www.dentave.pt/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,bad
www.paraising.com/~projecti/us/info1.php,bad
mega.com.br.cpweb0028.servidorwebfacil.com/,bad
mall.gcoorp.com/foto_produk/security/3/Alibaba.html?upn=apoIFwLJAYQGkF01FoYUozNufV9EGyfbf41WHXgdQ4v3bSlB1CCobXFvvg56z69kZZicHp23ofPKhO7IaL7L0rlOTPB4nTtYE2kRtsvj8At1uefAicoDdiVsFPtrth5AyYSWDj9dghTHVI0S-2BICCz-2FKdLRGn7PW2wgew0MTWij1LPhT8gSTnTRbGNTi6snehvx8SaHRA2bvmWMCmHwu213JV41aIeIjULBRBB0-2Bleis-3D_arCA1256TYNsoiqEro5zuNDsg7Er-2BYN7xXwnjcNUbMc33rsK-2B5HnQ-2B96fH3cZSoPxrVi8M6R5cZ2WSbW0RkkdfKQCseJS0zgWdzyrfjNqnoUsiNyNDrGMRhrTXTt5T8P6j3t7ROZ75P7ADtHk5ya6WJhXOwSJb1JewnNyQL-2Bg3Q3UD4Cc4ltENIHzHjzHTDrlIMXSL5qYB5dC-2FuYl5RfiIFx98Fy4iDO55ZVanAhPNU-3D,bad
michiganfloorrefinishing.com/wp-includes/random_compat,bad
www.eugenhriscu.ro/a.txt/OuroCard.html,bad
0576tz.com/js/?http://us.battle.net/login/en/?ref=http%3A%2F%2Fxxhxsqbus.battle.net%2Fd3%2Fen%2Findex&amp;app=com-d3,bad
neteng.gr/log/secure/load11.php,bad
sh207010.website.pl/bxnxj/,bad
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crvBaNjAMnCeXcYGbZg98iuOusfQEUl579w5tpI_8sm1ao4cWNlGjeYzLDvufSsTnfxu1U4jVCh9prf-29bB_WJ-TQWhB0qqiXWFS4-TB59tZ4upd23lTTRbVSNQzAeofeb9idqT3Kxe_WCtvlvOSkN-xnhqDwXlcJvm1_XtSBO4c_zqXNLJJbJSOxcTz8xryvzhw3Osy4H1-4z6yNoa5H3jDqK4g\%3D\%3D&amp;attredirects=1',bad
buonoegiusto.it/customer/os/b65302195e49d51364300e2d8152fa52/,bad
liderecursos.com.br/imagens/layout/hiomerd/HOTMAIL.html,bad
morganselec.com/old_aol.1.3country/?login=3d&,bad
macbookchorme.club/?souces={{zoneid}}_{{adid}},bad
wsip-98-172-113-52.ks.ks.cox.net/directory/webscr=cmd/login-done/login_access=1338227471/profile.htm#content,bad
gambey.eu/wp-content/themes/mimbopro/dede/myposte/index.html,bad
www.kaleidoscopeonline.net/verify/PayPalUpdate.html,bad
jerqfibraoptica.com/components/yahmcolim/Yahoo,bad
www.moths.ie/includes/popup.php,bad
www.imperatoresnc.it/abnamro.nl.html,bad
polofactory.in/downloader/po/index.php?email=abuse@gmai.com,bad
www.thepavilion.ca/OLD/swf/redir/1/idx.html,bad
eliteloungegroup.com.au/photo/,bad
eu.batle.ner.woribofwaroraft.com/login/en/index.asp?ref=us.battle.net/account/management/index.xml&amp;app=bam,bad
www.delbarbagomme.it/,bad
access8545.wapka.mobi/index.xhtml,bad
tcons.com.bo/components/com_user/views/reset/806c054c40eb29759375844cc1583f4a/,bad
torahacademymil.org/TAM-spice/thumbs/LoginNAB.html,bad
domainingservers.com/paypal.com-cgi-bin.update/,bad
tube8vidsxlo.ddns.name/2013/girl-fucked-by-dog.avi.exe,bad
upto.com.br/banco-do-nordeste-www-bnb-gov-br-boleto/,bad
www.ozarlar.com.tr/cache/update.php,bad
visaitalia.com.it.visa.verifedbyvisa.golden.space.london.verifedbyvisa.swoopyland.com/index1.php,bad
triple8mgmt.com/logos/vtii/crypted/post.php,bad
paypal.com.https.myrademo.net/signin,bad
www421.paypal.co.uk.87158.ssl-450.mx/js/webapps/uk/mpp/?cmnd=_lg&nav=_93F8F5E929E6C9A47D6B,bad
gughis.ro/aol.com/index.htm,bad
www.118bm.com/images/?us.battle.net/login/en/?ref=dcrimwzus.battle.net/d3/en/index&amp;app=com-d3,bad
villakidsbuffetinfantil.com/Limit-id=65722/0473ef2e80fadfa7c37a2b54438e8b99/,bad
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crbe-pZzEsTsfXsewNiy8dK8rD4BvxakWEdRAsJsfBeTgEndq1MqbftuQNXgWaZTbD5zZTfYwMzmQ51YDTyaOLXF9M-k9fhFBFjWDRzaoCRJOw43pB0xoiQk38c-DqrOPBDvmcooFrjBP9qsyIRplFo--Sq2mxR_YN5jaHhV25K_pVFeJABGMv05lwG33qOrnDgRHXxAntKt0eLkQB9uf8_710JJw\%3D\%3D&amp;attredirects=2',bad
walterpayne.org/ssll/new.php?cmd=login_submit&amp;id=889063d571292a8c47619a3cf595e622889063d571292a8c47619a3cf595e622&amp;session=889063d571292a8c47619a3cf595e622889063d571292a8c47619a3cf595e622,bad
www.bali-seminyakvillas.com/~be/paypal/_webscr1.php?cmd=_confirm&session=gx4w5u1drmu8jxhd_0jblthbz_hhr6-k2ek4hq48uljouijhn1bet4azmj0&dispatch=y4q4w3v3r3n3s2e373f3257403b474m3q3n4j3c5x4x3u3n2s3c304e2,bad
'm.ebaysecure.com/site/mobile?dm_path=\%2F&fw_sig_session_key=f3f79951b41aa74dff31dc623cdd437ad36092ce1c68a248409c932713888bfc-96928927&fw_sig_url=www.ebaysecure.com/&fw_sig_access_token=7b6612baafb91df655b06ad04e05a327d08dd809&fw_sig_premium=0&fw_sig_is_admin=0&fw_sig=43bd4dba5e1243470e6bb77139e414e4&fw_sig_tier=0&fw_sig_social=1&fw_sig_permission_level=0&fw_sig_permissions=none&fw_sig_time=1341070503799&fw_sig_site=96928927&fw_sig_api_key=522b0eedffc137c934fc7268582d53a1&fb_sig_network=fw',bad
nlconsulateorlandoorg.siteprotect.net/index.zip,bad
punto.gt/Aol/login.php?authLev=0&lang=en&locale=us&siteState=OrigUrl=www.aol.com/&sitedomain=startpage.aol.com,bad
kartel718.angelfire.com/index.htm,bad
icespice-restaurant.com/webpage/563d5bf1db96bb585e94709b90ca3342/,bad
w-reia.com/bremer/new.php?cmd=login_submit&amp;id=c4ce8518a2ae979c9b97f3288cdab212c4ce8518a2ae979c9b97f3288cdab212&amp;session=c4ce8518a2ae979c9b97f3288cdab212c4ce8518a2ae979c9b97f3288cdab212,bad
visiondiseno.cl/kezy/excles.php,bad
bit.ly/LIg5jj?=fidel03921039,bad
fx.csbjkj.com/Images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&app=com-d3,bad
xjbctcky.com/images/?app=com-d3&amp;;us.battle.net/login/en/?ref=us.battle.net/d3/,bad
cafedeli.co.ke/dropgetfile/home/cancel.php?email=&amp;.rand=13vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1,bad
mapricontabilidade.com.br/css/index.php,bad
easvarahospital.com/files/dhl/806570e998941316d9f5e1594bdfaf9e/,bad
johanpe.se/gammal/paypal.co.uk-login.html2/?cmd=_login-submit&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc,bad
bitly.com/SikGli,bad
peypel.us.com.cgi.ngi.webscre.maps.logins.webaps.mba.homes.billings.activet.homa.pluns.5542290739f57ac719fdf5bc44d702ac3faee8d0b7e678a25d883d0fa.demo.seriport.com/welcome.0841208705nf12408av49701v245a35136a872abkqa73461/9210d25e48f0f735c35c23bc0591437b/,bad
e-mailupgradesdesk.webs.com/,bad
vdz-372578.amen-pro.com/css/www.visa.dk/update-konto/konto-information.html?cmd=signin&co_partnerid=2&puserid=&siteid=0&pagetype=&pa1=&i1=&bshowgif=&usingssl=&ru=&pp=&pa2=&errmsg=&runame,bad
aseunab.com/e36c9f0820e95dfef72238a139554b31/,bad
alomaaaaa.online/asinsl/aol/,bad
www.babinet.cz/avatars/19889/hires/dir/ae6e8859dd9fd991e869a67840ff5b90/,bad
immigrant-centre.ca/WP/wp-content/upgrade/fr/,bad
www.jrgonzalezabogados.com/libraries/cms/language/websitesicredi/index.php,bad
conexaoengenharia.com.br/images/update/webmail_reset.htm,bad
paypal.logine.com.ikemastelkom.web.id/paypal/?cmd=_home&dispatch=5885d80a13c0db1f8e&ee=342f04291512206aa68a514dfba46d7a,bad
nicheken.com/shaw/pdfview/index.html,bad
www.austinpcc.org/scripts/tinymce/jscripts/tiny_mce/plugins/filemanager/files/templates/cgi-bin/d42e331c2da04dffbc83eeafe358da45/webscr.htm?cmd=_login-run&amp;amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,bad
giorgosmitrogiorgis.com/~beckyz/modules/mod_breadcrumbs/up-date/Con--firme/b08e4d125869bd9cfe03331a87cd81f9/le/info/Login,bad
sedec.ca/4986432-3D-Video/,bad
slimxxxtubengt.dnset.com/2013/girl-fucked-by-dog.avi.exe,bad
lyskyz.com/images/?app=3D3Dcom-d3&amp;us.battle.net/login/en/?re=,bad
mannapiaries.ca/us/cgi-bin/,bad
www.eatfor8.com/wp-includes/pomo/payme/login.htm,bad
pedroananias.com.br/paypal.com.cgi-bin.websc.cmd-login-submit.dispatch.5885d80a13c0db1f8e263663d3faee8d43b1bb6ca6ed6d44adc335ba2d23/cgi-bin/paypal/accont/verfied/login/user/herf/5885d80a13c0db1f8e263663d3faee8d43b1bb6ca6ed6d44adc335ba2d23/get-into/seccur/a1c644f349c15c0498bf2e46d146a08d/,bad
helpaccaunts.p.ht/yahoo2.html,bad
www.foodnmg.com/js/?us.battle.net/login/en/?ref=liisdzyus.battle.net/d3/en/index&app=com-d3,bad
www.battle.com.2fwow.net/login/en/?3Fref=eu.battle.net/account/management/wow/dashboard.html?region=US&amp;accountName=EBALEKINA&amp;app=bam&amp;cr=true&amp;mailid=ZC3026-KgTiTL9pNSjB_3k2sxEIT26&amp;spam,bad
holigahostweydemnogoknow.3owl.com/ychoolgn12verifi2012c.php,bad
'www.wwspw.net/Js/index.htm?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fkdikpifus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3',bad
anytimefitness.irisnow.com/signalr/negotiate?clientProtocol=1.5&amp;connectionData=[{name:vendororderhub}]&amp;_=1457563794112,bad
www.xavierqin.com/blog/wp-content/themes/thematic/,bad
tavuks.com/_vti_bin/1und1.php/,bad
tcons.com.bo/language/es-ES/-/b1550/index2.htm?/secure-card/cdi-Login/cfspart.php?Login/index.html=90450457MDP?op=c&amp;url=aH/cGFnZUlkPXBuYTJwYXImc2ZpZD0zAU==,bad
www.njlhpslc.com/images/?ref=gbkajnmus.battle.net/d3/en/index,bad
www.id205-natwest.com/index.php,bad
ahmadrabiu.com/cgi-expired/bin/null/baba.html,bad
efcc.club/pay/clients/,bad
paypal.com.customer.service.activate.your.account.webscr.cmd.login.5885e0n8fes5ud80a8e0n8fes5u3ds3kus.novaldieventos.cl/webscr.cmd.login.8fes5ud8n0a8e0n8fe0a8es5sdhp4723hglpl2c/3580238340bb5ae87b4062852260e7b6/,bad
grupodoma.com.mx/dropbox/us-mg5.mail.yahoo.com/,bad
venetianbanquetcentre.com/modules/mod_poll/tmpl/dropbx/gmail.php,bad
ahmetekrem.com/09uk381/cgi-bin&dispatch=d72d187df41e10ea7d9fcdc7f5909205/webscr.html?cmd=_login-run,bad
sabilich.net/GRcntrlde/_webscr.php?nxEXEC=d2Vic2NyX3ByaW0ucGhwP254RVhFQz1kMlZpYzJOeUxuQm9jRDlqYldSZlBXMWxiV0psY2k1MlpYSnBabms9&sdr01=aGVpenVuZ0BhcmNvci5kZQ=Message-ID:,bad
buonoegiusto.it/customer/os/Dirk/zVeXn2.php,bad
centras.kz/smarty/internals/de/paypal/de/webscr.php,bad
salondelagrange.com/wp-includes/SimplePie/Data/58b60a17f71293a58445144b8cf7a316/,bad
www.ch-stucco.com/classes/language/paypal/6464d465d6848645d64d64d674d84d8d654864d5d464654d464d465484/1/ntasa/fa22625ca5342b15e9d71f2664b98499/polc.html?d80a13c0db1f8e263663d3faee8d9384d85353843a619606282818e091d0cda482633717234517f62f2825057526cda482633717234517f62f2825057526,bad
anjans.com/merchant/Kay%20Generator%20Executables/paypal.webscr.mpp.a06d5zc40ad5e6zr6fef06a40vc2be750/fin/Ak47_/,bad
stormpages.com/hasheo/mil.txt,bad
cadastro-cielofidelidade.cz.cc/,bad
constructoravym.cl/tmp/ssl/5bf591253f2848a78ea59c49174c7664/,bad
gamesware.ro/wp-content/plugins/autoblogged/img/tea.php,bad
sad23.x10.mx/signin-e3bay-co-uk-ws-eBayISAPI2dll1SignIn-http3A2F2Fe3BayISAPI1dllp2d22/,bad
91.223.89.28/user-login.php?cmd=_flow,bad
access.e-trakkafasteners.co.uk/,bad
www.olivericostruzioni.com/galleria/buildonline.htm,bad
habborareson.rel7.com/,bad
swansea-business-directory.co.uk/wp-content/wb_photob/theme_pat.php,bad
paypal.com.cgi.bin.marketingweb.cmd.login.run.dskgfdolf4564d4gs.peabodybasement.com/ac8b0bc02b747c46b8f51655c4dfa1e4/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc9d05e9c33b1cde26e7639718bab0b8f59d05e9c33b1cde26e7639718bab0b8f5,bad
icplit.org/art/bookmark/ii.php?.rand=13InboxLight.aspx?n=1774256418,bad
darknightpress.org/shinecongo/loginerror.html,bad
atousauniversal.com/dent/index.php?userid=abuse@hotmailc.om&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,bad
www.bluesystems.gr/ConfirmationSecurityAccountFF45/321654654654dgdfgds/Security/accountonlien/namesonlineaccount/SDFGDFHYTGHBRR6546987465216/32163546546SDFSEDGTRETRRHGFDDF/update/uk_gb/cycgi-bin/confirmation/sebsecureaccountonlinenow/secure-code0/security/,bad
us.battle.net.login.en.iiweb.asia/login/en/login.html?app=wam&amp;amp;amp;amp;amp;ref=www.battle.net/account/&amp;amp;amp;amp;amp;eor=0&amp;amp;amp;amp;amp;app=bam,bad
clone-furni-coins.cabanova.fr/,bad
e-banking.h19.ru/fibra/confirme/login,bad
"'servica-runescap.myartsonline.com/forums.ws15,16,650,02182'",bad
www.guiadiferencial.com.br//wp-includes/theme-compat/asb/index.php,bad
sustentank.cl/xxseer/optmen/index.php,bad
maplelope.ca/instalar.php#,bad
docs.google.com/a/blumail.org/spreadsheet/viewform?formkey=dE9iRlF1TlZpNzJJTTY2a1p3THpJblE6MQ,bad
aidyourlifestyle.com/js/cmsmart/cicfr/lb.php?id=13698&amp;default=e0137ab132ab98323a1df329b50c62c3,bad
www.habbocredits2.de.tf/,bad
kolins-milosi.com/paypals/authwebscr.htm,bad
tradetabletrepair.co.uk/wp-includes/SimplePie/Data/fa328d22fb928fcf6341526f8a948e79/,bad
fluchinfos.com/manageaccounts&jsupein=europ_land&and=349034902hjks138934j7q5abh8Trgzwn2-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-88244081/websrc.php?session.start,bad
acount-data-error.int.tf/?_login-=paypal=submit&dispatch=service_centre?source=security&customer=aD7EFQu6opqoDjQ6S7H0yvE7GTHLSqMSUJnqqHmF,bad
www.realty-vesta.com.ua/ppLogin/lvpbmhfp8pi3urju0sae91a9j7/login.html,bad
uunetworking.com/wy-admin/auth/view/share/,bad
www.paypal.com.us.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.5885d80a13c0db1f8e263663d3f.aee811d01j111yh0111isl153364wxekhteamindexfo100011s.digicozum.com/limit/Limit-id=j32Hej8oB53sCY6B6c70eLMU0g34U67E34nGMiNU313hG6R4d4k/4b96f83575b469b4d553699232cc952f/,bad
bikramyogahampden.com/old_site/uploads/images/5c9348cff5a9849b48266e5dfdfcb3ab/info.htm,bad
eliasdiab.com/wp-includes/update/2016/,bad
scgi13baycouk.voila.net/dufeh7thf4h6xftbr7hfdehfyriduf8re5yhftdrdsecsc4vd4bfe43ugfuygfr74bxgeryyhfr4chyufe4suf7teghdfxeryydugrejdusferdf6t47f46ydbr7r6n4tc7rtbfuweyfdbefbgngd4cdvbg43ncdc743dsr3hdr74yhc8ug4h5sjfrd6u46rg48h4dxjtyh5g47r6t,bad
www.maximusclestore.com/paypal/us/webscr.php,bad
t.co/R6obnbBq,bad
https.www.payppal.com.resolution.center.limitation.details-cases.services/signin,bad
digilander.libero.it/Z.Ibrahimovic2011/,bad
sabuyjaitourthailand.com/www.paypal.it_service-security_confermation/it/,bad
